city,state,zipcode,name,open_now,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency
Long Island City,NY,11103,KAL,True,ChIJK78WHdJfwokRUSB1Tkuz_xU,2.0,4.7,113,restaurant,11103,40.76582,-73.918569,Q38J+8H New York,87G8Q38J+8H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,DiWine,True,ChIJB8q5hz5fwokRycD7DHYjj7Y,2.0,4.6,359,restaurant,11103,40.76080870000001,-73.9156612,"Q36M+8P Astoria, Queens, NY",87G8Q36M+8P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,De Mole Astoria,True,ChIJZYcE1D9fwokRok8Ygcr2k9A,1.0,4.3,303,restaurant,11103,40.762683,-73.91279999999999,"Q37P+3V Astoria, Queens, NY",87G8Q37P+3V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Hoja Santa,True,ChIJ5Sr7eKdfwokRlgQvNmZvBcA,,4.9,34,restaurant,11103,40.76375170000001,-73.91427000000002,"Q37P+G7 Astoria, Queens, NY",87G8Q37P+G7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,District Saigon,True,ChIJVeu9vztfwokRjvnSb6ovSn8,2.0,4.5,509,restaurant,11103,40.7596281,-73.9199366,"Q35J+V2 Astoria, Queens, NY",87G8Q35J+V2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Long Island City,NY,11103,Sugar Freak,True,ChIJy6pIaD9fwokRjgureAAwhOc,2.0,4.4,1296,restaurant,11103,40.7646106,-73.9159439,Q37M+RJ New York,87G8Q37M+RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Napoli's bistro,True,ChIJ69B93D9fwokRpdmphb9tDMs,,4.9,50,restaurant,11103,40.7633718,-73.9130096,"Q37P+8Q Astoria, Queens, NY",87G8Q37P+8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Lunera,True,ChIJbzXlnTtfwokRUUWNxHQR_C0,2.0,4.5,248,restaurant,11103,40.758318,-73.919176,"Q35J+88 Astoria, Queens, NY",87G8Q35J+88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,La Vecina,True,ChIJ89r45T5fwokR5f2XdUI3-kE,,4.4,174,restaurant,11103,40.7623108,-73.91648300000001,"Q36M+WC Astoria, Queens, NY",87G8Q36M+WC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Max Bratwurst Und bier,True,ChIJnb52TRRfwokRZXdUdKAr16I,2.0,4.7,520,restaurant,11103,40.761169,-73.909393,Q36R+F6 New York,87G8Q36R+F6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Point Brazil,True,ChIJF8qZtz5fwokRXXEeqNW2rgw,1.0,4.5,527,restaurant,11103,40.76178549999999,-73.91758850000001,"Q36J+PX Astoria, Queens, NY",87G8Q36J+PX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Starbucks,True,ChIJNR2nBzxfwokRltEJQ1Czs70,2.0,4.2,329,coffee shops,11103,40.760264,-73.91815,"Q36J+4P Astoria, Queens, NY",87G8Q36J+4P,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Astoria,NY,11103,Cafe Via Espresso,False,ChIJxzH5PWpfwokRAVi-OfTN3q0,2.0,4.6,73,coffee shops,11103,40.768676,-73.910851,"Q39Q+FM Astoria, Queens, NY",87G8Q39Q+FM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Astoria,NY,11103,Tea Plus Cafe,True,ChIJjTFhSzlfwokRmOr-BTUH9-A,2.0,4.4,121,coffee shops,11103,40.7616656,-73.9186093,Q36J+MH New York,87G8Q36J+MH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11103,Dunkin',True,ChIJozdH_D5fwokRBIFQ0O6BTpY,1.0,3.9,89,coffee shops,11103,40.7626547,-73.9157894,Q37M+3M New York,87G8Q37M+3M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Queens,NY,11103,Dunkin',True,ChIJK6YXEjtfwokR2fxbN6kGXbQ,1.0,3.8,58,coffee shops,11103,40.75786069999999,-73.9202045,"Q35H+4W Astoria, Queens, NY",87G8Q35H+4W,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Queens,NY,11103,Dunkin',True,ChIJhTGR_D5fwokR6g7WKC0DK-M,1.0,3.7,80,coffee shops,11103,40.7687537,-73.9113252,"Q39Q+GF Astoria, Queens, NY",87G8Q39Q+GF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Astoria,NY,11103,Gossip Coffee,True,ChIJf_eEaz9fwokRWxpsQ1e7AAM,2.0,4.4,348,coffee shops,11103,40.7643445,-73.91654439999999,"Q37M+P9 Astoria, Queens, NY",87G8Q37M+P9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Astoria,NY,11103,Avenue Cafe,True,ChIJ815OVz9fwokRUan6lN66yz4,2.0,4.2,181,coffee shops,11103,40.76524939999999,-73.9174237,"Q38M+32 Astoria, Queens, NY",87G8Q38M+32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Long Island City,NY,11103,New York City Bagel & Coffee House,True,ChIJ-ZZgy4lfwokRrQFDEbukRSY,2.0,4.5,174,coffee shops,11103,40.765744,-73.919567,Q38J+75 New York,87G8Q38J+75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Astoria,NY,11103,Moa Coffee,True,ChIJ7e2Eyq1fwokRB-bXkMTupvc,,4.9,36,coffee shops,11103,40.7625312,-73.9125363,"Q37P+2X Astoria, Queens, NY",87G8Q37P+2X,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Woodside,NY,11377,Starbucks,True,ChIJefTurBlfwokRDQWW2f3cz84,2.0,4.2,394,coffee shops,11103,40.752568,-73.90941,"Q33R+26 Woodside, Queens, NY",87G8Q33R+26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Astoria,NY,11103,BALANCERO,False,ChIJpSrAGb1fwokRIUCoVladplU,,5.0,106,coffee shops,11103,40.7623027,-73.9183804,"Q36J+WJ Astoria, Queens, NY",87G8Q36J+WJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,The UPS Store,True,ChIJsz7NJNlewokRQ3RMQHmkMF0,,3.7,70,stores,11104,40.7427301,-73.9190553,"P3VJ+39 Sunnyside, Queens, NY",87G8P3VJ+39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,CVS,True,ChIJuYS_xdlewokRZ8GOqsj1jTc,,2.5,76,stores,11104,40.7433362,-73.92318399999999,"P3VG+8P Sunnyside, Queens, NY",87G8P3VG+8P,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,Rite Aid,True,ChIJu1qPt9hewokRL_V7mCrJAOw,2.0,2.4,61,stores,11104,40.7421044,-73.9184914,"P3RJ+RJ Sunnyside, Queens, NY",87G8P3RJ+RJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Walgreens,True,ChIJu1qPt9hewokR3K_iql41A7U,2.0,3.1,26,stores,11104,40.7448833,-73.9191582,"P3VJ+X8 Sunnyside, Queens, NY",87G8P3VJ+X8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Sprint Store,True,ChIJ6_RLNNlewokR4tokZ-P3qLs,2.0,3.0,37,stores,11104,40.7426026,-73.9180074,"P3VJ+2Q Sunnyside, Queens, NY",87G8P3VJ+2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Long Island City,NY,11104,Stop & Shop,True,ChIJg4NeRiJfwokR4f-_6v1gsC0,2.0,4.2,1121,stores,11104,40.7516387,-73.91494279999999,Q32P+M2 New York,87G8Q32P+M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,7-Eleven,True,ChIJ-5dat9lewokRgz5He0LKA0U,1.0,2.7,26,stores,11104,40.7431738,-73.92185789999999,"P3VH+77 Sunnyside, Queens, NY",87G8P3VH+77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Musicalisimo,True,ChIJKx8mQ9lewokRQLsRfN44SAo,,4.9,44,stores,11104,40.7420222,-73.9191055,"P3RJ+R9 Sunnyside, Queens, NY",87G8P3RJ+R9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Sunnyside Hardware,True,ChIJrTTD09lewokRliYfKiKVAyg,,4.8,18,stores,11104,40.744143,-73.92377499999999,P3VG+MF New York,87G8P3VG+MF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Food Universe Marketplace,True,ChIJ55IOi9hewokRZrFsaLhlRUI,,4.0,146,stores,11104,40.7452778,-73.92,P3WH+4X New York,87G8P3WH+4X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Long Island City,NY,11104,Dev Trading Corp,True,ChIJPXNCcdpewokRsQsm_l9S8HM,,4.8,5,stores,11104,40.7402484,-73.9237789,P3RG+3F New York,87G8P3RG+3F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Dollar Tree,True,ChIJ9bBIJtlewokRgvvp_Be6IDA,1.0,4.1,421,stores,11104,40.7444496,-73.9258041,"P3VF+QM Sunnyside, Queens, NY",87G8P3VF+QM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,Sunnyside Gardens Market,True,ChIJT9wmsSBfwokRhOhRce_AN-s,,4.2,11,stores,11104,40.746695,-73.91780899999999,P3WJ+MV New York,87G8P3WJ+MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Signature Paints & Home Center,True,ChIJQUPGLiFfwokRDaK-UQSOXc0,,4.5,23,stores,11104,40.742473,-73.9190799,"P3RJ+X9 Sunnyside, Queens, NY",87G8P3RJ+X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Sunnyside Thrift Shop,True,ChIJm_I2XdlewokR9GMmr2BTnSs,,4.3,33,stores,11104,40.7419412,-73.9193945,P3RJ+Q6 New York,87G8P3RJ+Q6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Lowery Liquor & Wine Company,True,ChIJA3852tlewokRUP26XNHS2QY,,4.6,142,stores,11104,40.7434582,-73.9238239,"P3VG+9F Sunnyside, Queens, NY",87G8P3VG+9F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Sky Smokes and Electronics,True,ChIJFR2-AtlewokRGN0jLbRZ18g,,4.4,14,stores,11104,40.7436764,-73.92061389999999,"P3VH+FQ Sunnyside, Queens, NY",87G8P3VH+FQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11104,T-Mobile,True,ChIJb6EAzthewokR9NGPtAoiQ-g,2.0,3.3,116,stores,11104,40.74346269999999,-73.9185316,"P3VJ+9H Queens, New York",87G8P3VJ+9H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,Sunnyside Food Mart,,ChIJcxDb0N5ewokRt4g7eLLeVqM,,0.0,0,stores,11104,40.7429862,-73.9177575,P3VJ+5V New York,87G8P3VJ+5V,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,T & S Supermarket Inc,True,ChIJI28WsSBfwokRhiBa72PsTcQ,,1.0,1,stores,11104,40.7466953,-73.9178086,P3WJ+MV New York,87G8P3WJ+MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sunnyside,NY,11104,SoleLuna Restaurant,True,ChIJBxfk1NlewokR5ubvrpG9fCY,2.0,4.7,588,restaurant,11104,40.744115,-73.92404239999999,"P3VG+J9 Sunnyside, Queens, NY",87G8P3VG+J9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,The Alcove,True,ChIJ0b9gfCBfwokRTfIxngqx190,2.0,4.8,681,restaurant,11104,40.745889,-73.9151262,"P3WM+9W Sunnyside, Queens, NY",87G8P3WM+9W,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Pelicana Chicken,True,ChIJi0vuxd5ewokRFV-dYHO6APA,2.0,4.4,433,restaurant,11104,40.7424955,-73.9175891,"P3RJ+XX Sunnyside, Queens, NY",87G8P3RJ+XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Arriba Arriba Sunnyside,True,ChIJAXev0tlewokReXXMlxVvokE,2.0,4.1,286,restaurant,11104,40.7440617,-73.923643,"P3VG+JG Sunnyside, Queens, NY",87G8P3VG+JG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Philomena's Pizza,True,ChIJvXR6z1VfwokRYGnzn7W9eao,,4.7,109,restaurant,11104,40.7432931,-73.9229366,"P3VG+8R Sunnyside, Queens, NY",87G8P3VG+8R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Long Island City,NY,11104,Sotto Le Stelle,True,ChIJPWbd4dhewokRPpXxkpzYhEc,2.0,4.7,400,restaurant,11104,40.7436239,-73.9201782,P3VH+CW New York,87G8P3VH+CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Zio Luigi,True,ChIJZXzArdlewokRvayb4YFt5cs,2.0,4.5,89,restaurant,11104,40.7438563,-73.9218356,"P3VH+G7 Sunnyside, Queens, NY",87G8P3VH+G7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Queens,NY,11104,43 Bar & Grill,True,ChIJA-BI9dhewokREjqZ57Z9f2g,2.0,4.4,458,restaurant,11104,40.74490650000001,-73.9213841,"P3VH+XC Sunnyside, Queens, NY",87G8P3VH+XC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Queens,NY,11104,Pete's Grill,True,ChIJ2UL8bNdewokRjmAXRFDCNKY,2.0,4.2,979,restaurant,11104,40.7436618,-73.9255853,"P3VF+FQ Sunnyside, Queens, NY",87G8P3VF+FQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Sunnyside Pizza,True,ChIJHXLP1dlewokRkNWs_HDFNOc,1.0,4.6,302,restaurant,11104,40.7440679,-73.9240252,"P3VG+J9 Sunnyside, Queens, NY",87G8P3VG+J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Chihuahua,True,ChIJYYjcyN5ewokRcrXCdn4wq7E,2.0,4.5,249,restaurant,11104,40.7424355,-73.91777549999999,"P3RJ+XV Sunnyside, Queens, NY",87G8P3RJ+XV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Takesushi,True,ChIJzWqEZdhewokRg3H5Q-5B90g,2.0,4.6,234,restaurant,11104,40.744084,-73.922417,"P3VH+J2 Sunnyside, Queens, NY",87G8P3VH+J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Queens,NY,11104,Souk El Shater,True,ChIJU5mA_CBhwokRot30p0FOX5M,1.0,4.7,278,restaurant,11104,40.7437391,-73.9211617,P3VH+FG New York,87G8P3VH+FG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,I Love Paraguay,True,ChIJ2YiAK9pewokRNHMumPYb3EU,2.0,4.7,630,restaurant,11104,40.7410392,-73.9214491,"P3RH+CC Sunnyside, Queens, NY",87G8P3RH+CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Quaint,True,ChIJabatuiBfwokRhvSEbigS7dU,2.0,4.4,100,restaurant,11104,40.7462597,-73.9176179,"P3WJ+GX Sunnyside, Queens, NY",87G8P3WJ+GX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Dazies,True,ChIJ457PeddewokRxPd6BL3Sv0U,2.0,4.4,133,restaurant,11104,40.7441667,-73.9244444,"P3VG+M6 Sunnyside, Queens, NY",87G8P3VG+M6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Turkish Grill,True,ChIJO0tWstlewokRmO4FpX96lXw,2.0,4.2,349,restaurant,11104,40.74388889999999,-73.9222222,"P3VH+H4 Sunnyside, Queens, NY",87G8P3VH+H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Bliss 46 Bistro,True,ChIJw9vZ1dhewokRosCyBMil3T4,2.0,4.5,155,restaurant,11104,40.7435615,-73.91874729999999,"P3VJ+CG Sunnyside, Queens, NY",87G8P3VJ+CG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sunnyside,NY,11104,Empire Szechuan Garden,True,ChIJ4dsl1NhewokR6w8yMyKiwQI,1.0,4.6,56,restaurant,11104,40.74365969999999,-73.9187757,"P3VJ+FF Sunnyside, Queens, NY",87G8P3VJ+FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
