zipcode,total_accounting,total_airport,total_amusement_park,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_campground,total_car_dealer,total_car_rental,total_car_repair,total_car_wash,total_casino,total_cemetery,total_church,total_clothing_store,total_convenience_store,total_courthouse,total_dentist,total_department_store,total_doctor,total_drugstore,total_electrician,total_electronics_store,total_finance,total_fire_station,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_library,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_museum,total_natural_feature,total_night_club,total_painter,total_park,total_parking,total_pet_store,total_pharmacy,total_place_of_worship,total_plumber,total_post_office,total_primary_school,total_real_estate_agency,total_restaurant,total_roofing_contractor,total_route,total_rv_park,total_school,total_shoe_store,total_shopping_mall,total_spa,total_stadium,total_storage,total_store,total_subpremise,total_supermarket,total_tourist_attraction,total_train_station,total_transit_station,total_travel_agency,total_university,total_veterinary_care,total_zoo,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_rating,mean_user_ratings_total,population,population_density_square_miles,housing_units,price_level*rating,user_ratings_total_per_capita,rating_weighed_population_density,log_home_price_to_income_ratios
12077,0,0,0,0,1,2,0,3,0,1,0,0,7,0,0,0,2,0,0,0,0,2,4,0,0,3,0,1,0,3,1,0,0,24,0,4,3,0,3,0,0,2,1,6,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,21,15,2,1.4814814814814814,4.0657894736842115,257.5526315789473,6823,676.5,2928,6.023391812865499,0.037747710915865054,2750.5065789473692,1.072225855438648
10989,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,18,0,1,1,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,20,0,1,0,0,0,0,0,0,0,7,14,9,1.5,2.9466666666666668,42.03333333333333,9300,1885.7,3714,4.42,0.004519713261648745,5556.529333333334,1.2578911350547015
10604,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,12,11,1.75,3.1300000000000003,60.13333333333333,11045,1626.3,4196,5.477500000000001,0.005444394145163724,5090.319,1.9569130016441585
13339,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,11,1,3,1.1428571428571428,4.239999999999998,81.46666666666667,6396,59.1,2848,4.845714285714283,0.012737127371273712,250.58399999999992,0.547027313853359
13142,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,2,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,1,0,19,12,3,1.4444444444444444,4.288235294117647,195.70588235294116,6338,89.9,3385,6.194117647058823,0.03087817645202606,385.51235294117646,0.8443090102630323
11950,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,29,0,2,0,0,0,0,0,0,0,21,17,5,1.4166666666666667,4.046511627906978,100.34883720930232,15884,3851.3,4950,5.732558139534885,0.006317604961552652,15584.330232558144,1.0886788035376025
11501,0,0,0,0,0,8,0,7,0,1,0,0,11,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,1,0,0,0,41,0,0,0,0,2,0,0,1,4,2,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,18,37,1,1.5833333333333333,4.1482142857142845,180.4642857142857,19393,9461.9,7791,6.56800595238095,0.009305640474103321,39249.98874999999,1.602136055579953
10314,0,0,0,0,0,12,0,6,0,1,1,0,19,0,0,0,0,0,0,0,0,10,3,0,0,3,0,3,0,5,0,0,1,47,0,3,0,0,5,0,0,0,6,4,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,3,1,0,0,0,39,0,1,0,0,0,0,0,0,0,17,42,1,1.7755102040816326,3.9366666666666665,551.5,90761,6634.5,33268,6.989591836734694,0.006076398453080068,26117.815,1.72182906085681
11226,0,0,0,0,0,6,0,2,0,0,0,0,11,0,0,0,1,0,0,0,0,7,7,0,0,1,0,4,0,2,0,0,0,39,0,2,0,0,1,0,0,2,4,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,20,32,0,1.5,4.0307692307692315,276.23076923076917,100277,77771.1,40323,6.046153846153848,0.002754677236362966,313477.356923077,2.411474302095522
13323,0,0,0,0,3,3,0,1,0,0,0,0,9,0,0,0,2,0,0,0,0,3,6,0,0,0,0,1,0,0,3,0,0,36,0,1,3,0,5,0,0,0,2,3,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,25,18,2,1.3888888888888888,3.86,67.64444444444446,11097,291.7,4452,5.361111111111111,0.006095741591821615,1125.962,0.9540735968053855
12092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,,1.4666666666666668,2.333333333333333,706,47.2,513,,0.003305004721435316,69.22666666666667,1.092206887342172
10578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4.0,86.0,868,548.1,280,4.0,0.09907834101382489,2192.4,1.5339176380349728
12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1.6,3.98,535.2,276,15.5,445,6.368,1.9391304347826088,61.69,0.9031932853687549
13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,1,1.1666666666666667,4.316666666666666,107.66666666666669,3736,174.9,1513,5.036111111111111,0.02881870092790864,754.985,0.8484024906878567
12601,0,0,0,0,1,7,0,8,0,1,2,0,20,0,0,0,0,0,0,0,0,9,2,0,0,5,0,1,0,2,2,0,0,50,0,2,1,0,3,0,0,1,1,5,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,4,2,0,0,0,34,0,1,0,0,0,0,0,0,0,48,17,0,1.7272727272727273,4.301538461538462,392.26153846153846,41539,2208.4,17955,7.429930069930071,0.00944321092133991,9499.517538461541,1.5162821320268018
10475,0,0,0,0,0,5,0,2,0,0,0,0,8,0,0,0,2,0,0,0,0,4,2,0,0,2,0,2,0,4,0,0,0,33,0,7,0,0,2,0,0,0,4,9,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,13,40,0,1.5454545454545454,3.879245283018868,680.622641509434,43208,25123.6,19080,5.995197255574614,0.015752236657781752,97460.60679245283,-0.6107103048040561
10922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,4,4,1.3333333333333333,3.36,95.73333333333332,1562,672.4,718,4.4799999999999995,0.061288945795988044,2259.2639999999997,1.0783130424128229
14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4.4,410.0,1809,29.4,1260,4.4,0.22664455500276395,129.36,0.663931675445433
14057,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,18,4,6,1.5,4.057142857142857,111.0,8284,171.9,3506,6.085714285714285,0.013399323998068566,697.4228571428571,0.8812888233303899
10032,0,0,0,0,1,4,0,4,0,0,1,0,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,1,0,0,37,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,5,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0,0,0,0,14,38,1,1.46875,4.071698113207548,206.75471698113208,64264,98152.9,22574,5.9803066037735855,0.0032172712090926814,399648.9777358491,2.293995190548447
13202,0,0,0,1,0,2,0,4,0,0,0,0,12,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,5,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,29,0,2,0,0,0,0,0,0,0,32,18,4,1.5925925925925926,4.2296296296296285,387.38888888888886,6581,6596.9,2841,6.736076817558297,0.05886474531057421,27902.443703703695,1.699781721693524
11948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,2,2,2.0,3.6666666666666665,24.33333333333333,922,339.1,771,7.333333333333333,0.02639190166305133,1243.3666666666668,1.402071305807065
13850,0,0,0,0,0,5,0,5,0,1,0,0,12,0,0,0,0,0,0,0,0,5,1,0,0,4,0,1,0,5,2,0,0,37,0,7,0,0,3,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,30,0,1,0,0,0,0,0,2,0,45,6,1,1.6216216216216215,4.174999999999999,439.5,22186,433.8,9593,6.770270270270268,0.019809789957630938,1811.1149999999996,0.8080727536476796
12701,0,0,0,0,1,7,0,1,0,0,0,0,9,0,0,0,3,0,0,0,0,3,2,0,0,1,0,1,0,3,2,0,0,43,0,3,1,0,7,0,0,1,1,7,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,34,22,2,1.3636363636363635,4.310344827586206,228.46551724137933,11626,202.2,6469,5.877742946708463,0.019651257288954012,871.5517241379309,1.2060022450815169
13068,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,4,4,1.3333333333333333,2.495,26.3,5160,100.9,2321,3.3266666666666667,0.005096899224806202,251.74550000000002,0.9372243925437532
10707,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,26,0,1,0,0,2,0,0,0,2,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,17,18,3,1.7,3.897368421052632,80.78947368421052,10316,7946.2,4225,6.625526315789474,0.007831472827085162,30969.268947368422,1.7274279884493047
11757,0,0,0,0,0,7,0,3,0,0,0,0,11,0,0,0,2,0,0,0,0,2,9,0,0,0,0,3,0,3,1,0,0,41,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,19,32,1,1.457142857142857,3.907692307692308,160.5,44115,6522.3,15569,5.694065934065934,0.003638218293097586,25487.141538461543,1.382561406318399
13334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.6,37.0,1121,38.5,766,,0.03300624442462088,177.1,0.5429218492404981
14626,0,0,0,1,0,6,0,5,0,0,1,0,13,0,0,0,1,0,0,0,0,10,1,0,0,6,0,1,0,4,0,0,0,38,0,5,0,0,2,0,0,1,1,7,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,32,0,1,0,0,0,0,0,0,0,43,9,1,1.641025641025641,4.2,447.62264150943395,29901,2193.3,13401,6.892307692307693,0.014970156232548541,9211.86,0.8120841819917144
12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2,,3.575,31.25,224,30.2,200,,0.13950892857142858,107.965,0.9985063920681725
12138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,,3.0,16.0,3300,41.1,1922,,0.0048484848484848485,123.30000000000001,1.0032676088551562
10548,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,8,8,2.0,3.748148148148149,31.296296296296298,3817,1629.3,1461,7.496296296296298,0.00819918687353846,6106.857777777779,1.4541734488264073
11021,0,0,0,0,1,2,0,5,0,0,0,0,12,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,2,2,0,0,39,0,0,1,0,3,0,0,1,1,2,0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,22,32,0,1.8571428571428568,4.103703703703704,140.2037037037037,18185,7790.1,8536,7.621164021164019,0.007709854479169848,31968.262222222223,1.8383528181352031
12856,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,5,4,1.6666666666666667,4.135714285714285,90.07142857142857,137,2.2,275,6.892857142857142,0.6574556830031283,9.098571428571429,1.128541445196623
13461,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,1.0,4.35,82.2,3031,1307.3,1271,4.35,0.027119762454635436,5686.754999999999,0.8853766670172383
12474,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,5,,2.425,1.625,1082,24.5,870,,0.0015018484288354898,59.412499999999994,1.0671783130306784
12018,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,2,1,1.6,3.746153846153846,198.0,7324,164.4,3319,5.993846153846154,0.027034407427635174,615.8676923076923,0.8727448385965012
13687,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.0,4.1000000000000005,41.333333333333336,503,3.7,727,8.200000000000001,0.08217362491716369,15.170000000000003,0.7109482479578274
13410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4.7,26.0,281,2554.7,106,,0.09252669039145907,12007.09,0.16901054273428232
11944,0,0,0,0,0,2,0,12,1,0,1,0,8,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,1,0,1,2,0,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,0,0,0,38,8,9,2.0526315789473686,4.029090909090908,106.92727272727272,4121,1011.6,2789,8.27023923444976,0.025946923738721844,4075.828363636363,2.067740699984347
12037,0,0,0,0,1,3,0,4,0,1,1,0,6,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,1,22,0,2,1,0,2,0,0,2,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,0,0,33,3,5,1.6,3.9390243902439033,47.17073170731707,4444,144.1,2381,6.302439024390246,0.010614476081754516,567.6134146341465,1.3395594476285797
11719,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,10,2,5,1.8333333333333333,4.029411764705881,121.70588235294115,3604,595.7,1298,7.387254901960782,0.033769667689495325,2400.3205882352936,1.5506564203632822
12196,0,0,0,0,1,0,0,2,0,0,0,0,1,1,2,0,3,0,0,0,0,3,2,0,0,0,0,1,0,1,1,0,0,12,0,1,1,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,19,4,4,1.4,3.8703703703703702,50.66666666666666,3371,381.3,1340,5.418518518518518,0.015030159201028376,1475.7722222222221,0.8847842293286511
11940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,15,2,8,1.6666666666666667,3.528,36.48,5404,977.4,2142,5.88,0.006750555144337527,3448.2672,1.4381783186538106
13796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,1.0,3.025,101.25,1400,62.8,728,3.025,0.07232142857142858,189.97,0.974482625095709
11718,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,4,3,1.75,2.8625000000000003,39.8125,3069,3287.6,1166,5.009375,0.01297246660149886,9410.755000000001,1.4011841364050148
11231,0,0,0,0,0,4,0,9,0,0,1,0,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,45,0,2,0,0,2,0,0,1,2,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,25,33,1,1.6571428571428573,4.423728813559323,465.27118644067804,37845,26621.3,16878,7.3307506053268785,0.012294125682142372,117765.4118644068,2.5383712884456435
10518,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13,0,1,1,0,1,0,0,2,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,15,7,3,1.4285714285714286,3.596,38.56,1231,357.1,447,5.137142857142857,0.031324126726238834,1284.1316000000002,1.3518891513886688
12986,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,7,0,1.3846153846153846,4.2714285714285705,111.61904761904762,6071,26.8,3915,5.914285714285713,0.018385611533363138,114.47428571428568,0.753319066813154
12791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,2,1.5,4.133333333333334,307.5555555555556,485,74.0,431,6.200000000000001,0.6341351660939291,305.8666666666667,0.820091267884946
14717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,4.4,29.0,505,18.5,989,,0.05742574257425743,81.4,1.006147060996016
11978,0,0,0,0,0,4,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,1,0,2,0,1,0,0,1,34,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,32,14,3,1.96,3.793877551020409,71.20408163265307,3058,242.6,3860,7.436000000000002,0.023284526367774058,920.3946938775512,1.8600779588126553
