zipcode,name,open_now,place_id,rating,user_ratings_total,price_level,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,dentist,department_store,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,liquor_store,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,night_club,park,parking,pet_store,pharmacy,plumber,point_of_interest,premise,real_estate_agency,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,veterinary_care
90046,Blue Bottle Coffee,True,ChIJTQrU9s6-woARoghnQwYjJIo,4.5,116.0,2.0,coffee shops,90046,34.086272,-118.3610967,"3JPQ+GH Los Angeles, California",85633JPQ+GH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91367,Eureka!,True,ChIJI-odUyCcwoARO7BMSH5q3Js,4.5,352.0,2.0,restaurant,91367,34.1839379,-118.6053293,"59MV+HV Woodland Hills, Los Angeles, CA",856359MV+HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90042,Triple Beam Pizza,True,ChIJbS-3vhHEwoARaEUDP3OtYsg,4.5,531.0,2.0,restaurant,90042,34.1105883,-118.1902853,"4R65+6V Los Angeles, California",85634R65+6V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90274,Petco,True,ChIJN0U2JJFL3YARgESRes-6AD8,4.3,176.0,2.0,stores,90274,33.77487,-118.37674,"QJFF+W8 Rolling Hills Estates, California",8553QJFF+W8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91767,J & J's Fresh Southern Style Soul Food & Barbecue,True,ChIJTTv8hRkyw4ARG-WG8pV4jQ8,4.5,324.0,2.0,restaurant,91767,34.0661909,-117.7199726,"378J+F2 Pomona, California",8564378J+F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90704,The Sandtrap,True,ChIJ2VvvK4xy3YARJY4-iklReSM,4.5,357.0,1.0,restaurant,90704,33.338985,-118.3301996,"8MQ9+HW Avalon, California",85538MQ9+HW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90016,Crenshaw Discount Store,True,ChIJU3NFbze4woARoJcqDTQKxRo,4.3,90.0,,stores,90008,34.0211111,-118.3355556,"2MC7+CQ Los Angeles, California",85632MC7+CQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91364,The Shop WH,True,ChIJVfMwSLiewoARBmU4iD43Cwo,4.3,75.0,,stores,91364,34.1662187,-118.592795,"5C84+FV Woodland Hills, Los Angeles, CA",85635C84+FV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90802,Sprint Store,True,ChIJp4LljTsx3YARTjeMycmNXSw,3.5,103.0,2.0,stores,90802,33.7699908,-118.1929446,"QR94+XR Long Beach, California",8553QR94+XR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90248,Albertsons,True,ChIJM1LH0mW1woARALKWRAJnQxQ,4.3,954.0,2.0,stores,90248,33.8742415,-118.3082638,"VMFR+MM Gardena, California",8553VMFR+MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90071,Starbucks,True,ChIJFZXVzrPHwoARCvzez9SOfjQ,4.0,51.0,2.0,coffee shops,90017,34.051438,-118.255335,"3P2V+HV Los Angeles, California",85633P2V+HV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15725,Dr. Java Coffee Company,True,ChIJbWATMMDUwoARu-7xgPLlDao,4.1,9.0,,coffee shops,90603,33.9444083,-117.993026,"W2V4+QQ Whittier, California",8554W2V4+QQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20801,Target,True,ChIJ4TaIBraewoAReJ88h7gr88g,4.2,609.0,2.0,stores,91364,34.1670023,-118.5855886,"5C87+RQ Woodland Hills, Los Angeles, CA",85635C87+RQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90069,Crossroads Trading,True,ChIJhwSWk7i-woAR0ENnot2Qj-c,4.0,143.0,,stores,90069,34.0908204,-118.3707458,"3JRH+8P West Hollywood, Central LA, CA",85633JRH+8P,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91302,lululemon,True,ChIJWyfANWqewoARdJ-cEh8gT30,4.4,7.0,3.0,stores,91302,34.1532675,-118.6448134,"5934+83 Calabasas, California",85635934+83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
91722,Sprint Store,True,ChIJ2VeuIAwow4ARopTQwgz9vjU,3.8,85.0,2.0,stores,91722,34.1034709,-117.9059894,"433V+9J Covina, California",8564433V+9J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19801,Souplantation,True,ChIJSe4H8LKEwoARDujUQzNNh8g,4.3,1177.0,1.0,restaurant,91326,34.275332,-118.565769,"7CGM+4M Northridge, Los Angeles, CA",85637CGM+4M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27931,Walmart Supercenter,True,ChIJs6jnI-N9woARBY4xMWVwAy8,4.1,1596.0,1.0,stores,91354,34.4439409,-118.5760986,"CCVF+HH Santa Clarita, California",8563CCVF+HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20209,Whole Foods Market,True,ChIJYYl_UZ6DwoARsxlqf-g0N8g,4.6,24.0,,stores,91326,34.2756786,-118.5747289,"7CGG+74 Porter Ranch, Los Angeles, CA",85637CGG+74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
91411,Oh! Oh! Sushi & Teriyaki,True,ChIJHzwro22XwoARnwazse3V9yw,4.4,130.0,1.0,restaurant,91411,34.1870306,-118.4669111,"5GPM+R6 Van Nuys, Los Angeles, CA",85635GPM+R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90019,Prism Coffee,True,ChIJY6rUU_O4woARVcd988Hb7h8,4.3,177.0,,coffee shops,90005,34.0534554,-118.323041,"3M3G+9Q Los Angeles, California",85633M3G+9Q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91214,Nanuri Snack,True,ChIJ0dYJm1PqwoARMfEDUoOwbaw,4.3,43.0,1.0,restaurant,91214,34.2281897,-118.2459024,"6QH3+7J La Crescenta-Montrose, California",85636QH3+7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90807,Staples,True,ChIJyxkG1ZUz3YAR898OGoQcJ0w,4.2,110.0,2.0,stores,90807,33.820726,-118.18549,"RRC7+7R Long Beach, California",8553RRC7+7R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
19500,Starbucks,True,ChIJiX_pAXObwoARzX-L1nnzrqQ,4.1,100.0,2.0,coffee shops,91324,34.242315,-118.559786,"6CRR+W3 Northridge, Los Angeles, CA",85636CRR+W3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20005,Bluestone Lane Scott Circle Coffee Shop,False,ChIJlynKM5fHt4kRG-vUytHpr28,4.5,28.0,2.0,coffee shops,90240,38.907868,-77.035532,"WX57+4Q Washington, District of Columbia",87C4WX57+4Q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91302,Rite Aid,True,ChIJRaz8fmmewoARyiDEFUeMh48,2.5,15.0,2.0,stores,91302,34.1538171,-118.6440522,"5934+G9 Calabasas, California",85635934+G9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91723,Covina Hobby Shop,True,ChIJXXH_0UQow4ARWdj8UsUrk5o,4.0,61.0,,stores,91723,34.0871953,-117.8900313,"34P5+VX Covina, California",856434P5+VX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90048,Traffic Los Angeles,True,ChIJn7SiLrO-woAROkj4vhepD-w,3.8,20.0,3.0,stores,90048,34.0756695,-118.3778823,"3JGC+7R Los Angeles, California",85633JGC+7R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90062,K & M Market,,ChIJ2xhkoPC3woARUSFcwkJ30OM,0.0,0.0,,stores,90062,34.0038492,-118.311193,"2M3Q+GG Los Angeles, California",85632M3Q+GG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91602,North Hollywood Toyota Body Shop,True,ChIJ4T4yPSK-woARz22q3ZAeXzc,3.9,35.0,,stores,91602,34.155143,-118.3690661,"5J4J+39 North Hollywood, Los Angeles, CA",85635J4J+39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90032,Zingo Tacos,True,ChIJFwGW16TFwoAR7Pyj2CvOvm0,4.6,167.0,1.0,restaurant,90032,34.0733429,-118.1701385,"3RFH+8W Los Angeles, California",85633RFH+8W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23043,Chi Chi's Pizza,True,ChIJO5mksgyHwoARTmeDxV1tpFc,4.5,665.0,2.0,restaurant,91350,34.4227965,-118.5400433,"CFF5+4X Santa Clarita, California",8563CFF5+4X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90028,Paley.,True,ChIJS4044De_woARrjs6B9yB97E,4.3,234.0,3.0,restaurant,90028,34.0982182,-118.3228894,"3MXG+7R Los Angeles, California",85633MXG+7R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91602,Ca Del Sole,True,ChIJ3T4PDzm-woARb-uW6p8wivE,4.6,620.0,3.0,restaurant,91602,34.1441134,-118.3612141,"4JVQ+JG Toluca Lake, Los Angeles, CA",85634JVQ+JG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18040,Tuesday Morning,True,ChIJddCdqlibwoAREv2eYnrv3o4,4.2,103.0,,stores,91344,34.26351590000001,-118.5255312,"7F7F+CQ Granada Hills, Los Angeles, CA",85637F7F+CQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91335,Joey’s Tacos,True,ChIJL72a6NibwoARPEOmYu0UG2U,4.7,59.0,,restaurant,91335,34.2018035,-118.5363613,"6F27+PF Reseda, Los Angeles, CA",85636F27+PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90069,Alfred Coffee Melrose Place,True,ChIJ1Vmg3La-woARKqknCfb0sxw,4.4,799.0,2.0,coffee shops,90038,34.0834944,-118.3743091,"3JMG+97 Los Angeles, California",85633JMG+97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
91744,Boca Del Rio,True,ChIJ7zGBTEfWwoARsUZwcyvcxMQ,4.5,1139.0,1.0,restaurant,91744,34.0413986,-117.9497904,"23R2+H3 La Puente, California",856423R2+H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91405,4WP - Off Road Truck & Jeep 4X4 Parts,True,ChIJPzBCB0mXwoARrSdfyrjAvT0,3.8,123.0,,stores,91405,34.2094826,-118.4659807,"6G5M+QJ Van Nuys, Los Angeles, CA",85636G5M+QJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90505,Best Buy,True,ChIJNQq5HgNL3YAR04TGm3lJ_ME,4.2,2828.0,2.0,stores,90505,33.8057947,-118.349805,"RM42+83 Torrance, California",8553RM42+83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
07663,Harbor Freight Tools,False,ChIJha1Hp937wokRYLy83LEJi3Y,4.4,427.0,1.0,stores,93543,40.8977417,-74.0987497,"VWX2+3G Saddle Brook, New Jersey",87G7VWX2+3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91042,Sevan Chicken Rotisserie,True,ChIJebHkzxPrwoARWD52epG3F6w,4.5,192.0,1.0,restaurant,91042,34.2418055,-118.2675314,"6PRJ+PX Tujunga, Los Angeles, CA",85636PRJ+PX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91505,The Ugly Mug Coffee House Burbank,True,ChIJOwXnuNeVwoARMfCVRl7_U10,4.6,113.0,,coffee shops,91040,34.17632640000001,-118.3446539,"5MG4+G4 Burbank, California",85635MG4+G4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90732,Starbucks,True,ChIJ561IWAdJ3YARXBb7AKqMMek,4.0,26.0,2.0,coffee shops,90275,33.753471,-118.307824,"QM3R+9V San Pedro, Los Angeles, CA",8553QM3R+9V,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30621,WDC Kitchen & Bath Agoura Hills,True,ChIJmVvx5xIk6IARdDuIMBMbul0,4.4,115.0,,stores,91301,34.147074,-118.78839,"46W6+RJ Agoura Hills, California",856346W6+RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
91324,Chi's Chinese Cuisine,True,ChIJOaBTzgObwoARoY7mbRF-gFc,4.5,442.0,2.0,restaurant,91324,34.2456799,-118.5369461,"6FW7+76 Northridge, Los Angeles, CA",85636FW7+76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91010,Magic Wok,True,ChIJ2yX8NQTZwoAR6_ryxn0nxZM,4.3,57.0,1.0,restaurant,91008,34.1401413,-117.9804709,"42R9+3R Duarte, California",856442R9+3R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20810,AT&T Store,True,ChIJqeGhbCM13YARfJN05d5w5yQ,3.4,43.0,2.0,stores,90746,33.8415533,-118.262348,"RPRQ+J3 Carson, California",8553RPRQ+J3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90274,Verizon,True,ChIJTU00JJFL3YARd5VaI_rhq2g,4.5,27.0,,stores,90274,33.774959,-118.3775502,"QJFC+XX Rolling Hills Estates, California",8553QJFC+XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90731,CVS,True,ChIJQQGUYC823YARccP3WBwoY88,3.2,37.0,,stores,90731,33.7373119,-118.291661,"PPP5+W8 San Pedro, Los Angeles, CA",8553PPP5+W8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90069,Urth Caffé Melrose,True,ChIJpb2EpbG-woARZ7vbt0XvdQQ,4.4,1830.0,2.0,coffee shops,90069,34.0821279,-118.3789172,"3JJC+VC West Hollywood, Central LA, CA",85633JJC+VC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
91780,7-Eleven,True,ChIJOw9tjmbawoAREBnxYpCWtQk,2.2,11.0,1.0,stores,91780,34.0898239,-118.0568196,"3WQV+W7 Temple City, California",85633WQV+W7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91040,Taco Ranch,True,ChIJs8oyLYaTwoARzb8r1JEKXjM,4.5,93.0,,restaurant,91040,34.2466809,-118.3573162,"6JWV+M3 Sunland-Tujunga, Los Angeles, CA",85636JWV+M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90027,Vons,True,ChIJ1zUA9k6_woARn56C3cZ-Yps,4.2,1484.0,,stores,90027,34.0970657,-118.287983,"3PW6+RR Los Angeles, California",85633PW6+RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90037,HVM Liquor/Market,True,ChIJ-SvFcBDIwoARuP0LAOb0vfM,3.8,5.0,,stores,90037,34.004021,-118.2874051,"2P37+J2 Los Angeles, California",85632P37+J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11677,Souliers,True,ChIJjeLbb6C8woARCu-K4W6ebmc,0.0,0.0,,stores,90049,34.0541176,-118.4650184,"3G3M+JX Los Angeles, California",85633G3M+JX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
90017,Walgreens,True,ChIJWwgVP7THwoARlStUVdfwh8A,3.8,63.0,2.0,stores,90013,34.0480004,-118.2574212,"2PXV+62 Los Angeles, California",85632PXV+62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90242,Noodles and Company,True,ChIJ33kjH3LNwoARDBKq4dfoh2A,4.2,281.0,1.0,restaurant,90242,33.922566,-118.130705,"WVF9+2P Downey, California",8553WVF9+2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
90277,Vons,True,ChIJsb2yA5q0woAROtDNFv66v1U,4.1,374.0,,stores,90277,33.8539431,-118.3802574,"VJ39+HV Redondo Beach, California",8553VJ39+HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91024,Corfu,True,ChIJz4XuxQncwoAR171i4-VBdIU,4.6,130.0,2.0,restaurant,91024,34.1616681,-118.0537202,"5W6W+MG Sierra Madre, California",85635W6W+MG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
